timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z
1460310429,-1.461042,-0.569276,0.512871,0.538212,-0.624079,-2.025688,-0.837223,0.539022,-0.092259,-0.231029,0.492121,-0.25468
1460310429,-1.464271,-0.548903,0.517466,0.640705,-0.558068,-1.996165,-0.848262,0.521752,-0.090705,-0.165074,0.423683,-0.274438
1460310429,-1.466475,-0.528414,0.523635,0.788126,-0.539325,-2.00241,-0.858913,0.504164,-0.089929,-0.100041,0.353776,-0.286368
1460310429,-1.468124,-0.507613,0.531628,0.953566,-0.579347,-2.018997,-0.869305,0.486093,-0.089569,-0.031818,0.293998,-0.282303
1460310429,-1.469836,-0.486538,0.541257,1.101758,-0.65661,-2.030283,-0.879456,0.467568,-0.089093,0.031036,0.247413,-0.26308
1460310429,-1.47198,-0.46531,0.552412,1.243375,-0.758307,-2.029808,-0.889323,0.4487,-0.088167,0.085612,0.212097,-0.234465
1460310429,-1.474831,-0.444058,0.565105,1.391241,-0.882349,-2.018532,-0.898861,0.429607,-0.086525,0.135418,0.193394,-0.214409
1460310429,-1.478644,-0.422782,0.579347,1.53376,-1.02241,-2.013662,-0.908082,0.410299,-0.08392,0.178147,0.178416,-0.203464
1460310429,-1.483545,-0.401462,0.594879,1.648596,-1.151759,-2.013336,-0.916989,0.390765,-0.080212,0.215588,0.169218,-0.189808
1460310429,-1.489516,-0.380057,0.611257,1.718779,-1.256539,-2.026287,-0.925578,0.370973,-0.075397,0.248713,0.170164,-0.167279
1460310429,-1.496544,-0.358517,0.628106,1.757073,-1.341025,-2.04812,-0.933838,0.350886,-0.069467,0.295044,0.155218,-0.142203
1460310429,-1.504313,-0.336821,0.645043,1.750776,-1.369978,-2.076916,-0.941725,0.330489,-0.062701,0.317122,0.169878,-0.138242
1460310429,-1.512522,-0.315035,0.661541,1.693355,-1.356104,-2.10095,-0.949172,0.30985,-0.055375,0.336638,0.188075,-0.133788
1460310429,-1.520979,-0.29316,0.677291,1.610422,-1.316581,-2.127419,-0.956148,0.288979,-0.047672,0.349703,0.21215,-0.12814
1460310429,-1.529461,-0.271244,0.692161,1.514689,-1.258848,-2.14658,-0.962615,0.267931,-0.039813,0.365402,0.243086,-0.130185
1460310429,-1.537884,-0.249377,0.706085,1.413556,-1.19463,-2.154064,-0.968542,0.2468,-0.031888,0.385549,0.273754,-0.131823
1460310429,-1.546094,-0.227713,0.719148,1.317659,-1.121783,-2.143376,-0.973888,0.22575,-0.024063,0.402157,0.309528,-0.13353
1460310429,-1.553984,-0.206336,0.731312,1.218569,-1.038226,-2.126346,-0.97865,0.204875,-0.016455,0.422711,0.337346,-0.127375
1460310429,-1.561408,-0.18528,0.74267,1.129044,-0.948255,-2.102841,-0.982841,0.184222,-0.009227,0.433922,0.358869,-0.12032
1460310429,-1.568329,-0.1646,0.753129,1.022374,-0.85925,-2.070941,-0.986481,0.163858,-0.002434,0.452423,0.380011,-0.110084
1460310429,-1.574797,-0.144372,0.762365,0.882535,-0.775433,-2.030772,-0.989589,0.143871,0.003959,0.470652,0.404515,-0.100303
1460310429,-1.580635,-0.124453,0.770162,0.725884,-0.659712,-2.012202,-0.992218,0.124132,0.009763,0.486419,0.452634,-0.080701
1460310429,-1.585172,-0.10503,0.776421,0.558371,-0.491393,-1.942634,-0.994387,0.104837,0.014296,0.514864,0.468085,-0.067656
1460310429,-1.588955,-0.08687,0.780754,0.356964,-0.404643,-1.801575,-0.996065,0.086761,0.01809,0.542574,0.491867,-0.081902
1460310429,-1.595892,-0.054432,0.785698,0.150244,-0.37046,-1.541884,-0.998205,0.054405,0.025056,0.585454,0.513421,-0.123567
1460310429,-1.592387,-0.070028,0.783652,0.230219,-0.362971,-1.673609,-0.997317,0.069971,0.021536,0.573565,0.508826,-0.097357
1460310429,-1.599628,-0.040258,0.787208,0.105382,-0.387575,-1.399145,-0.998774,0.040247,0.028805,0.58668,0.535757,-0.143657
1460310429,-1.603485,-0.027388,0.788632,0.104426,-0.393167,-1.269939,-0.999091,0.027384,0.032671,0.582526,0.572561,-0.153536
1460310429,-1.607153,-0.015802,0.789925,0.081161,-0.363496,-1.138898,-0.999214,0.015801,0.036344,0.579903,0.62905,-0.146986
1460310429,-1.61036,-0.005691,0.790657,0.017213,-0.309008,-0.979459,-0.999201,0.00569,0.039552,0.568522,0.696229,-0.133104
1460310429,-1.612883,0.002535,0.790435,-0.084367,-0.23493,-0.773426,-0.999111,-0.002535,0.042074,0.560299,0.76224,-0.120153
1460310429,-1.614511,0.008404,0.788848,-0.22146,-0.139117,-0.517585,-0.999009,-0.008403,0.0437,0.555482,0.810253,-0.113051
1460310429,-1.614969,0.011474,0.785644,-0.375853,-0.018464,-0.21926,-0.998959,-0.011474,0.044155,0.560635,0.822616,-0.119167
1460310429,-1.61189,0.008942,0.774858,-0.608658,0.248131,0.363029,-0.999116,-0.008942,0.04108,0.574265,0.736374,-0.166187
1460310429,-1.61409,0.011606,0.780832,-0.518469,0.117098,0.081259,-0.998996,-0.011605,0.043277,0.566974,0.79313,-0.138385
1460310429,-1.608551,0.003739,0.768439,-0.623938,0.358473,0.609211,-0.99928,-0.003739,0.037746,0.570173,0.677918,-0.191188
1460310429,-1.604539,-0.003625,0.76248,-0.551558,0.416051,0.812541,-0.999424,0.003625,0.033736,0.526768,0.682135,-0.194975
1460310429,-1.600199,-0.012953,0.757393,-0.467475,0.449032,1.00964,-0.999484,0.012953,0.029396,0.44443,0.816042,-0.147026
1460310429,-1.595769,-0.024856,0.752181,-0.512188,0.459444,1.292172,-0.999379,0.024853,0.024963,0.389028,0.953144,-0.093154
1460310429,-1.587146,-0.060109,0.7394,-0.645291,0.445785,2.122828,-0.998061,0.060073,0.016319,0.332381,0.997666,-0.071678
1460310429,-1.591324,-0.040321,0.746087,-0.599259,0.46953,1.674704,-0.998977,0.04031,0.02051,0.362578,1.009602,-0.069597
1460310429,-1.583896,-0.084425,0.732761,-0.620066,0.346128,2.570737,-0.996353,0.084325,0.013053,0.297195,0.914439,-0.102545
1460310429,-1.582056,-0.112639,0.727084,-0.500441,0.207306,2.936303,-0.9936,0.112401,0.011188,0.226968,0.772242,-0.145618
1460310429,-1.581306,-0.143307,0.723194,-0.301557,0.101341,3.133757,-0.989694,0.142817,0.010402,0.131418,0.60201,-0.180385
1460310429,-1.580893,-0.174273,0.721698,-0.05385,0.058888,3.10615,-0.984803,0.173392,0.009944,0.030991,0.464257,-0.18188
1460310429,-1.580032,-0.203998,0.722399,0.139474,0.08514,2.956137,-0.979223,0.202586,0.009044,-0.046763,0.378255,-0.162258
1460310429,-1.57803,-0.231962,0.724154,0.206298,0.195787,2.7738,-0.973192,0.229888,0.00704,-0.126189,0.351457,-0.107031
1460310429,-1.574436,-0.258138,0.725946,0.17614,0.358978,2.594728,-0.966861,0.255281,0.003519,-0.202131,0.380995,-0.049188
1460310429,-1.569788,-0.282663,0.726862,0.059179,0.463878,2.434296,-0.960316,0.278914,-0.000968,-0.272244,0.453218,-0.0131
1460310430,-1.565185,-0.305883,0.726346,-0.097902,0.478514,2.316497,-0.953566,0.301136,-0.005351,-0.336137,0.547589,0.010203
1460310430,-1.561195,-0.328453,0.724205,-0.264097,0.468002,2.265962,-0.946499,0.322579,-0.009088,-0.373798,0.624656,0.019998
1460310430,-1.557759,-0.351029,0.720318,-0.44027,0.484574,2.279323,-0.93894,0.343864,-0.012242,-0.381953,0.626793,-0.000392
1460310430,-1.554542,-0.373853,0.714625,-0.61096,0.546996,2.294729,-0.930804,0.365205,-0.015131,-0.378888,0.572371,-0.031302
1460310430,-1.550917,-0.396371,0.707481,-0.736091,0.673909,2.240934,-0.922286,0.386073,-0.018337,-0.386094,0.484013,-0.054585
1460310430,-1.546021,-0.417944,0.699367,-0.819985,0.869649,2.127496,-0.913645,0.405883,-0.022641,-0.371389,0.384767,-0.084766
1460310430,-1.539496,-0.438222,0.690587,-0.871635,1.073665,1.98762,-0.905064,0.42433,-0.028338,-0.331798,0.272951,-0.103834
1460310430,-1.531665,-0.457124,0.681784,-0.857287,1.203856,1.837866,-0.896638,0.44137,-0.035105,-0.284743,0.168906,-0.118475
1460310430,-1.522659,-0.4744,0.673788,-0.772492,1.288935,1.667509,-0.888537,0.456805,-0.042805,-0.223371,0.082334,-0.097469
1460310430,-1.512917,-0.490151,0.666711,-0.698712,1.316581,1.516448,-0.880784,0.470759,-0.051036,-0.156173,0.003545,-0.066045
1460310430,-1.502915,-0.504568,0.660367,-0.639043,1.314522,1.383506,-0.873368,0.483429,-0.059376,-0.084488,-0.056793,-0.021938
1460310430,-1.482709,-0.530221,0.64834,-0.633365,1.320783,1.19241,-0.85935,0.505724,-0.075895,0.050574,-0.165652,0.042905
1460310430,-1.492781,-0.517785,0.65438,-0.62001,1.317985,1.263006,-0.866275,0.494957,-0.06772,-0.018689,-0.114036,0.018755
1460310430,-1.47284,-0.542359,0.642174,-0.64922,1.307858,1.164549,-0.852387,0.516158,-0.083765,0.106126,-0.211165,0.071451
1460310430,-1.455085,-0.566371,0.630066,-0.63895,1.139189,1.139524,-0.838211,0.536573,-0.097426,0.159714,-0.268873,0.116789
1460310430,-1.463495,-0.554405,0.636039,-0.649332,1.24699,1.150852,-0.845324,0.526438,-0.091054,0.143175,-0.246805,0.09348
1460310430,-1.447889,-0.578232,0.624141,-0.64566,1.02075,1.124875,-0.831113,0.546544,-0.102668,0.169706,-0.28098,0.143927
1460310430,-1.442135,-0.590133,0.617671,-0.711129,0.916422,1.123552,-0.823999,0.556472,-0.106606,0.1737,-0.287322,0.160286
1460310430,-1.437784,-0.602322,0.609988,-0.827777,0.865664,1.139772,-0.816744,0.566558,-0.109282,0.169695,-0.294493,0.166441
1460310430,-1.434491,-0.614925,0.600704,-0.966698,0.87153,1.163101,-0.809241,0.576897,-0.110992,0.156821,-0.293587,0.162491
1460310430,-1.432037,-0.628015,0.589737,-1.105586,0.899828,1.192768,-0.801418,0.58754,-0.111924,0.14149,-0.290375,0.140366
1460310430,-1.4302,-0.641671,0.577358,-1.211459,0.933448,1.23552,-0.793192,0.598535,-0.112261,0.124109,-0.289361,0.107057
1460310430,-1.428955,-0.655925,0.564009,-1.27797,0.940333,1.284036,-0.784525,0.609893,-0.112031,0.099177,-0.290618,0.073167
1460310430,-1.428053,-0.670746,0.550328,-1.285851,0.938568,1.339495,-0.775391,0.62157,-0.11144,0.065888,-0.283054,0.053533
1460310430,-1.427367,-0.686107,0.537138,-1.227752,0.888662,1.399947,-0.765773,0.63353,-0.110594,0.030803,-0.283157,0.01895
1460310430,-1.426785,-0.701821,0.525254,-1.107782,0.801185,1.448239,-0.755763,0.645609,-0.109597,-0.016118,-0.290705,-0.005119
1460310430,-1.426028,-0.733451,0.506244,-0.852519,0.590568,1.475662,-0.735097,0.669438,-0.107169,-0.141016,-0.30225,-0.010049
1460310430,-1.426329,-0.717691,0.51499,-0.974931,0.694359,1.477483,-0.745479,0.657647,-0.108453,-0.074422,-0.29519,-0.012519
1460310430,-1.426009,-0.748834,0.498676,-0.75976,0.494144,1.444731,-0.724819,0.680785,-0.105684,-0.204548,-0.314162,-0.001768
1460310430,-1.426304,-0.763752,0.491921,-0.691441,0.420153,1.409248,-0.71472,0.691636,-0.103997,-0.256045,-0.325273,-0.002144
1460310430,-1.426792,-0.778206,0.485937,-0.617721,0.355718,1.369511,-0.704803,0.702003,-0.102202,-0.309647,-0.333045,-0.013108
1460310430,-1.4271,-0.792021,0.481168,-0.505463,0.29429,1.316222,-0.695169,0.711774,-0.100587,-0.361197,-0.343152,-0.027663
1460310430,-1.42676,-0.804932,0.478168,-0.359908,0.23687,1.236516,-0.685983,0.720783,-0.099495,-0.414573,-0.356022,-0.034385
1460310430,-1.425779,-0.816624,0.476947,-0.220548,0.17287,1.124745,-0.677499,0.728838,-0.098944,-0.457907,-0.367083,-0.032511
1460310430,-1.424285,-0.826911,0.477177,-0.108769,0.122702,0.995606,-0.669897,0.735843,-0.098856,-0.503733,-0.365406,-0.02001
1460310430,-1.422265,-0.835757,0.478512,-0.020359,0.098171,0.862983,-0.663233,0.741804,-0.099242,-0.553641,-0.349043,-0.007921
1460310430,-1.419825,-0.843204,0.480875,0.06796,0.056604,0.734682,-0.657509,0.746778,-0.100026,-0.602653,-0.319791,-0.004359
1460310430,-1.417109,-0.849224,0.48447,0.172202,-0.019155,0.602352,-0.65278,0.750768,-0.101122,-0.651908,-0.284475,0.001848
1460310430,-1.414553,-0.853828,0.489288,0.265556,-0.140691,0.47754,-0.649098,0.753801,-0.10225,-0.695293,-0.249712,0.00641
1460310430,-1.412679,-0.857139,0.494901,0.32683,-0.269576,0.356742,-0.646437,0.755973,-0.103073,-0.732317,-0.226691,0.014435
1460310430,-1.411635,-0.859003,0.500598,0.341561,-0.34201,0.204401,-0.644937,0.757191,-0.103524,-0.745001,-0.240544,0.016488
1460310430,-1.411245,-0.859151,0.505378,0.290737,-0.311055,0.014873,-0.644786,0.757288,-0.103758,-0.734365,-0.287424,0.020293
