timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z
1460337493,3.116788,-0.078212,-1.056057,0.037906,-0.008973,0.00535,0.024727,0.078132,0.996636,0.008019,0.019585,-0.011193
1460337493,3.11664,-0.078612,-1.056126,0.04001,-0.01537,0.006455,0.024873,0.078531,0.996601,0.000304,0.022222,-0.013157
1460337493,3.116518,-0.079462,-1.056177,0.031512,-0.008962,0.004226,0.024992,0.079379,0.996531,-0.000701,0.023481,-0.017848
1460337493,3.116485,-0.079743,-1.056215,0.028352,-0.001502,0.002041,0.025026,0.079658,0.996508,-0.002412,0.016991,-0.012835
1460337493,3.116447,-0.080039,-1.056232,0.031547,-0.005782,0.001014,0.025062,0.079954,0.996483,-0.003471,0.010424,-0.009057
1460337493,3.116278,-0.080473,-1.056244,0.049648,-0.020768,0.000149,0.025231,0.080386,0.996444,-0.000923,-0.000873,-0.004135
1460337493,3.115888,-0.080953,-1.05627,0.075212,-0.035767,0.000418,0.025618,0.080864,0.996396,0.002733,-0.010018,0.005939
1460337493,3.115525,-0.081825,-1.056303,0.090151,-0.034735,0.001613,0.025978,0.081733,0.996316,0.006005,-0.016395,0.001533
1460337493,3.115308,-0.082797,-1.05635,0.103016,-0.016636,0.002738,0.026191,0.082703,0.99623,0.004815,-0.020508,-0.011107
1460337493,3.115201,-0.084082,-1.056408,0.13827,-0.010341,0.001959,0.026295,0.083983,0.99612,0.001598,-0.01831,0.006504
1460337493,3.11485,-0.085303,-1.056469,0.159504,-0.04239,0.002241,0.026642,0.085199,0.996008,0.001098,-0.016672,0.006968
1460337493,3.114173,-0.086566,-1.056549,0.143383,-0.068991,0.004317,0.027314,0.086458,0.995881,-0.000138,-0.013643,-0.029679
1460337493,3.113567,-0.087816,-1.056658,0.128528,-0.036941,0.007293,0.027914,0.087704,0.995755,0.003901,-0.006679,-0.030973
1460337493,3.113353,-0.089069,-1.056799,0.122246,0.002544,0.009255,0.028124,0.088951,0.995639,0.007139,-0.000206,-0.003818
1460337493,3.113199,-0.090329,-1.056947,0.11688,-0.003834,0.010295,0.028274,0.090206,0.995522,0.006654,0.002994,-0.001305
1460337493,3.112994,-0.091614,-1.057051,0.111504,-0.024106,0.006038,0.028475,0.091486,0.995399,-0.000292,0.005606,-0.010917
1460337493,3.112688,-0.092763,-1.057117,0.109336,-0.037976,0.003926,0.028777,0.09263,0.995285,-0.003188,0.000174,-0.015365
1460337493,3.112455,-0.093866,-1.057155,0.109371,-0.032656,0.001774,0.029005,0.093728,0.995175,-0.006635,-0.001825,-0.01254
1460337493,3.112431,-0.094871,-1.057189,0.103007,-0.018769,0.002745,0.029026,0.094729,0.99508,-0.009816,-0.003146,-0.005959
1460337493,3.112531,-0.095772,-1.057206,0.093438,-0.012356,0.000506,0.028924,0.095626,0.994997,-0.011636,-0.003829,-0.003206
1460337493,3.112633,-0.096535,-1.057227,0.077441,-0.003767,0.002476,0.02882,0.096386,0.994927,-0.008862,-0.003627,-0.005165
1460337493,3.112781,-0.0971,-1.057266,0.060399,0.009083,0.003356,0.028672,0.096947,0.994876,-0.004258,-0.005028,-0.006092
1460337493,3.112729,-0.097977,-1.05736,0.038039,0.002723,0.00107,0.028722,0.09782,0.99479,0.006023,0.001194,-0.001046
1460337493,3.11283,-0.097546,-1.057315,0.047642,0.005909,0.00328,0.028622,0.097392,0.994834,0.000781,-0.003352,-0.002937
1460337493,3.112495,-0.098466,-1.05741,0.034831,0.000597,0.001049,0.028953,0.098307,0.994735,0.00509,0.002553,-0.001296
1460337493,3.112532,-0.098892,-1.057449,0.032677,0.003829,0.005291,0.028914,0.098731,0.994694,-0.001143,0.004144,-0.0051
1460337493,3.11272,-0.099198,-1.057491,0.027385,0.014501,0.004145,0.028726,0.099035,0.994669,-0.004358,-0.000265,-0.008707
1460337493,3.11309,-0.099418,-1.057517,0.018887,0.024115,0.002974,0.028358,0.099254,0.994658,-0.008262,-0.000545,-0.011122
1460337494,3.11386,-0.099462,-1.057567,0.000703,0.015643,0.003908,0.027592,0.099298,0.994675,-0.008015,-0.003061,0.001464
1460337494,3.113529,-0.09949,-1.057542,0.00928,0.026282,0.003951,0.027921,0.099326,0.994663,-0.00958,-0.003226,-0.007496
1460337494,3.113985,-0.099333,-1.057582,-0.003596,0.002846,0.001774,0.027468,0.099169,0.994691,-0.003375,-0.004473,0.005248
1460337494,3.113892,-0.099123,-1.057598,-0.00469,-0.006755,0.000726,0.027562,0.09896,0.99471,0.002041,-0.009559,-0.003041
1460337494,3.113758,-0.098981,-1.057603,-0.000399,-0.002508,-0.000317,0.027695,0.098819,0.99472,0.004242,-0.00832,-0.013275
1460337494,3.113801,-0.098963,-1.057611,-0.001415,0.014562,0.00069,0.027652,0.098801,0.994723,0.002972,-0.003068,-0.02611
1460337494,3.113841,-0.098879,-1.057535,-0.013176,-0.00464,-0.005761,0.027612,0.098718,0.994732,0.003562,0.000404,0.006565
1460337494,3.113902,-0.098997,-1.05759,-0.00566,0.012414,-0.003612,0.027552,0.098836,0.994722,0.002188,0.002254,-0.020128
1460337494,3.113764,-0.09863,-1.057473,-0.015297,-0.000369,-0.005792,0.02769,0.09847,0.994755,0.003804,-0.002264,0.029034
1460337494,3.114242,-0.098127,-1.057382,-0.006626,0.042273,-0.00371,0.027216,0.09797,0.994817,0.001791,-0.010323,-0.010396
1460337494,3.113896,-0.098364,-1.057423,-0.010942,0.024144,-0.005828,0.02756,0.098205,0.994784,0.003278,-0.007278,0.014996
1460337494,3.114607,-0.097931,-1.057378,-0.014133,0.041254,0.000499,0.026853,0.097774,0.994846,0.00223,-0.006405,-0.023472
1460337494,3.115062,-0.097606,-1.057333,-0.024727,0.05084,-0.006029,0.026401,0.097451,0.99489,-0.000339,-0.005669,-0.002016
1460337494,3.116132,-0.097088,-1.057238,-0.051166,0.119152,-0.007535,0.025338,0.096936,0.994968,-0.002938,-0.00755,-0.0237
